"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","ppltrst","imbgeco","hhmmb","agea","eduyrs"
"ESS9e03_2",9,"3.2","23.11.2023",47406,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,1226,10082,8,8,3,38,17
"ESS9e03_2",9,"3.2","23.11.2023",47418,"FI",1,1.1735265,0.26340204,0.3091093,0.00080399995,1170,10004,8,7,3,54,12
"ESS9e03_2",9,"3.2","23.11.2023",47438,"FI",1,1.329134,0.26340204,0.3500966,0.00080399995,1299,9989,6,7,1,24,17
"ESS9e03_2",9,"3.2","23.11.2023",47454,"FI",1,1.1357981,0.26340204,0.29917154,0.00080399995,1023,10750,7,6,2,71,7
"ESS9e03_2",9,"3.2","23.11.2023",47542,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,974,10588,8,6,1,77,9
"ESS9e03_2",9,"3.2","23.11.2023",47580,"FI",1,1.8161248,0.26340204,0.478371,0.00080399995,1125,11100,8,5,3,53,9
"ESS9e03_2",9,"3.2","23.11.2023",47670,"FI",1,0.8501786,0.26340204,0.22393878,0.00080399995,1240,9862,8,7,5,43,17
"ESS9e03_2",9,"3.2","23.11.2023",47684,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,1181,9975,7,9,3,59,18
"ESS9e03_2",9,"3.2","23.11.2023",47705,"FI",1,1.2330654,0.26340204,0.32479194,0.00080399995,744,11089,7,5,1,32,16
"ESS9e03_2",9,"3.2","23.11.2023",47762,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,1171,11269,5,3,2,60,13
"ESS9e03_2",9,"3.2","23.11.2023",47766,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,648,9886,9,8,2,74,13
"ESS9e03_2",9,"3.2","23.11.2023",47836,"FI",1,1.3044087,0.26340204,0.3435839,0.00080399995,457,10172,6,5,1,90,6
"ESS9e03_2",9,"3.2","23.11.2023",47886,"FI",1,1.6850578,0.26340204,0.44384766,0.00080399995,1005,10697,9,6,4,21,14
"ESS9e03_2",9,"3.2","23.11.2023",47893,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,1211,11393,7,8,4,40,16
"ESS9e03_2",9,"3.2","23.11.2023",47951,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,503,10336,7,3,1,69,15
"ESS9e03_2",9,"3.2","23.11.2023",47964,"FI",1,1.1491714,0.26340204,0.30269408,0.00080399995,1108,11041,5,5,1,30,12
"ESS9e03_2",9,"3.2","23.11.2023",48008,"FI",1,0.8358242,0.26340204,0.2201578,0.00080399995,1035,10792,8,8,4,41,16
"ESS9e03_2",9,"3.2","23.11.2023",48013,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1089,10966,1,6,2,58,9
"ESS9e03_2",9,"3.2","23.11.2023",48048,"FI",1,1.0139045,0.26340204,0.2670645,0.00080399995,1038,10797,9,8,2,79,10
"ESS9e03_2",9,"3.2","23.11.2023",48055,"FI",1,0.75590616,0.26340204,0.19910723,0.00080399995,1224,9845,8,2,1,57,20
"ESS9e03_2",9,"3.2","23.11.2023",48067,"FI",1,1.0211402,0.26340204,0.26897043,0.00080399995,1128,11114,6,3,3,37,14
"ESS9e03_2",9,"3.2","23.11.2023",48082,"FI",1,1.2545034,0.26340204,0.33043876,0.00080399995,698,10961,5,5,2,78,9
"ESS9e03_2",9,"3.2","23.11.2023",48114,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,1144,11175,5,2,2,64,11
"ESS9e03_2",9,"3.2","23.11.2023",48221,"FI",1,1.2234575,0.26340204,0.32226118,0.00080399995,616,10711,7,7,2,80,7
"ESS9e03_2",9,"3.2","23.11.2023",48239,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,815,11560,7,8,4,49,19
"ESS9e03_2",9,"3.2","23.11.2023",48257,"FI",1,0.93174857,0.26340204,0.24542448,0.00080399995,1285,10036,6,7,1,55,19
"ESS9e03_2",9,"3.2","23.11.2023",48275,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1131,11142,7,7,2,90,8
"ESS9e03_2",9,"3.2","23.11.2023",48326,"FI",1,1.2252069,0.26340204,0.322722,0.00080399995,999,10675,8,5,2,25,16
"ESS9e03_2",9,"3.2","23.11.2023",48408,"FI",1,1.037855,0.26340204,0.27337313,0.00080399995,548,11445,7,3,4,39,19
"ESS9e03_2",9,"3.2","23.11.2023",48416,"FI",1,1.0985526,0.26340204,0.289361,0.00080399995,714,11011,7,5,2,15,8
"ESS9e03_2",9,"3.2","23.11.2023",48446,"FI",1,1.1065255,0.26340204,0.29146108,0.00080399995,468,10209,7,6,6,36,14
"ESS9e03_2",9,"3.2","23.11.2023",48468,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,693,9971,6,5,3,39,16
"ESS9e03_2",9,"3.2","23.11.2023",48663,"FI",1,1.0641912,0.26340204,0.28031015,0.00080399995,611,10690,8,4,3,36,14
"ESS9e03_2",9,"3.2","23.11.2023",48680,"FI",1,0.73719925,0.26340204,0.19417979,0.00080399995,577,10549,8,6,1,81,16
"ESS9e03_2",9,"3.2","23.11.2023",48735,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,914,10388,8,7,1,67,8
"ESS9e03_2",9,"3.2","23.11.2023",48759,"FI",1,1.0650389,0.26340204,0.28053343,0.00080399995,581,10583,7,6,1,29,15
"ESS9e03_2",9,"3.2","23.11.2023",48796,"FI",1,1.2239767,0.26340204,0.32239798,0.00080399995,1288,9962,9,7,2,31,18
"ESS9e03_2",9,"3.2","23.11.2023",48816,"FI",1,1.0211402,0.26340204,0.26897043,0.00080399995,1126,9939,6,5,1,53,10
"ESS9e03_2",9,"3.2","23.11.2023",48819,"FI",1,1.752091,0.26340204,0.46150437,0.00080399995,1025,10761,6,5,4,18,11
"ESS9e03_2",9,"3.2","23.11.2023",48852,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,835,11383,10,10,1,60,9
"ESS9e03_2",9,"3.2","23.11.2023",48890,"FI",1,0.84721226,0.26340204,0.22315744,0.00080399995,1234,9910,8,8,2,64,20
"ESS9e03_2",9,"3.2","23.11.2023",48901,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,911,10385,9,6,2,60,13
"ESS9e03_2",9,"3.2","23.11.2023",48919,"FI",1,1.329134,0.26340204,0.3500966,0.00080399995,738,11077,7,4,3,20,12
"ESS9e03_2",9,"3.2","23.11.2023",49086,"FI",1,0.7585522,0.26340204,0.1998042,0.00080399995,540,10451,8,2,8,48,15
"ESS9e03_2",9,"3.2","23.11.2023",49211,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1146,11186,8,7,2,72,8
"ESS9e03_2",9,"3.2","23.11.2023",49221,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,699,10964,7,5,3,34,14
"ESS9e03_2",9,"3.2","23.11.2023",49227,"FI",1,0.9046331,0.26340204,0.2382822,0.00080399995,1044,10825,7,8,2,71,12
"ESS9e03_2",9,"3.2","23.11.2023",49269,"FI",1,1.0537034,0.26340204,0.27754763,0.00080399995,1124,11102,10,8,2,67,7
"ESS9e03_2",9,"3.2","23.11.2023",49295,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,625,11454,7,8,1,60,10
"ESS9e03_2",9,"3.2","23.11.2023",49419,"FI",1,0.86440223,0.26340204,0.22768532,0.00080399995,592,10615,8,88,1,81,10
"ESS9e03_2",9,"3.2","23.11.2023",49446,"FI",1,1.0303768,0.26340204,0.27140334,0.00080399995,680,10896,8,4,5,15,8
"ESS9e03_2",9,"3.2","23.11.2023",49486,"FI",1,1.1065255,0.26340204,0.29146108,0.00080399995,681,10913,6,6,4,37,17
"ESS9e03_2",9,"3.2","23.11.2023",49521,"FI",1,1.1565418,0.26340204,0.3046355,0.00080399995,762,11155,9,6,2,27,12
"ESS9e03_2",9,"3.2","23.11.2023",49623,"FI",1,1.6850578,0.26340204,0.44384766,0.00080399995,1218,11410,9,6,5,16,9
"ESS9e03_2",9,"3.2","23.11.2023",49649,"FI",1,0.8151396,0.26340204,0.21470943,0.00080399995,1077,10939,8,5,2,40,20
"ESS9e03_2",9,"3.2","23.11.2023",49657,"FI",1,1.1841416,0.26340204,0.31190532,0.00080399995,512,10354,7,5,2,16,9
"ESS9e03_2",9,"3.2","23.11.2023",49769,"FI",1,0.78597677,0.26340204,0.20702788,0.00080399995,567,10518,5,3,2,61,15
"ESS9e03_2",9,"3.2","23.11.2023",49782,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,837,10145,8,8,2,70,88
"ESS9e03_2",9,"3.2","23.11.2023",49832,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,906,10355,7,6,1,54,20
"ESS9e03_2",9,"3.2","23.11.2023",49846,"FI",1,1.0985526,0.26340204,0.289361,0.00080399995,561,10519,5,5,4,16,9
"ESS9e03_2",9,"3.2","23.11.2023",49906,"FI",1,0.73719925,0.26340204,0.19417979,0.00080399995,638,10771,8,7,2,66,10
"ESS9e03_2",9,"3.2","23.11.2023",49987,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,580,10560,7,6,1,75,12
"ESS9e03_2",9,"3.2","23.11.2023",50020,"FI",1,0.8501786,0.26340204,0.22393878,0.00080399995,658,10839,7,6,4,44,17
"ESS9e03_2",9,"3.2","23.11.2023",50029,"FI",1,1.0565231,0.26340204,0.27829033,0.00080399995,828,11370,7,7,4,17,10
"ESS9e03_2",9,"3.2","23.11.2023",50135,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,547,10479,7,6,2,67,13
"ESS9e03_2",9,"3.2","23.11.2023",50160,"FI",1,1.6850578,0.26340204,0.44384766,0.00080399995,1156,11264,9,8,5,17,10
"ESS9e03_2",9,"3.2","23.11.2023",50197,"FI",1,1.6433569,0.26340204,0.43286356,0.00080399995,1076,10937,8,5,3,28,13
"ESS9e03_2",9,"3.2","23.11.2023",50199,"FI",1,0.75590616,0.26340204,0.19910723,0.00080399995,546,10476,7,6,1,57,16
"ESS9e03_2",9,"3.2","23.11.2023",50205,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,893,9907,7,5,4,47,19
"ESS9e03_2",9,"3.2","23.11.2023",50212,"FI",1,0.7585522,0.26340204,0.1998042,0.00080399995,756,11122,8,6,3,48,18
"ESS9e03_2",9,"3.2","23.11.2023",50226,"FI",1,0.8690739,0.26340204,0.22891586,0.00080399995,1109,11050,10,10,2,41,16
"ESS9e03_2",9,"3.2","23.11.2023",50334,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,1039,10798,6,7,2,61,35
"ESS9e03_2",9,"3.2","23.11.2023",50343,"FI",1,1.1065255,0.26340204,0.29146108,0.00080399995,561,10535,8,5,4,50,14
"ESS9e03_2",9,"3.2","23.11.2023",50365,"FI",1,1.2234575,0.26340204,0.32226118,0.00080399995,835,11378,7,7,2,82,10
"ESS9e03_2",9,"3.2","23.11.2023",50465,"FI",1,0.73719925,0.26340204,0.19417979,0.00080399995,735,11076,8,7,2,70,20
"ESS9e03_2",9,"3.2","23.11.2023",50533,"FI",1,1.178332,0.26340204,0.31037506,0.00080399995,1202,11505,6,7,2,30,13
"ESS9e03_2",9,"3.2","23.11.2023",50555,"FI",1,1.329134,0.26340204,0.3500966,0.00080399995,1232,9904,8,7,3,32,12
"ESS9e03_2",9,"3.2","23.11.2023",50568,"FI",1,1.1357981,0.26340204,0.29917154,0.00080399995,982,9900,7,5,2,66,9
"ESS9e03_2",9,"3.2","23.11.2023",50575,"FI",1,1.1735265,0.26340204,0.3091093,0.00080399995,948,11540,8,4,3,35,11
"ESS9e03_2",9,"3.2","23.11.2023",50666,"FI",1,1.0303768,0.26340204,0.27140334,0.00080399995,474,10229,6,6,5,16,9
"ESS9e03_2",9,"3.2","23.11.2023",50802,"FI",1,1.0887046,0.26340204,0.286767,0.00080399995,1192,9835,5,88,1,45,10
"ESS9e03_2",9,"3.2","23.11.2023",50821,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,580,10564,2,5,3,69,13
"ESS9e03_2",9,"3.2","23.11.2023",50922,"FI",1,0.8501786,0.26340204,0.22393878,0.00080399995,708,11483,7,7,3,52,20
"ESS9e03_2",9,"3.2","23.11.2023",50958,"FI",1,0.8358242,0.26340204,0.2201578,0.00080399995,1093,9931,7,1,2,35,17
"ESS9e03_2",9,"3.2","23.11.2023",50966,"FI",1,1.2545034,0.26340204,0.33043876,0.00080399995,828,11367,10,5,1,87,6
"ESS9e03_2",9,"3.2","23.11.2023",51066,"FI",1,1.1565418,0.26340204,0.3046355,0.00080399995,712,11009,6,3,1,22,13
"ESS9e03_2",9,"3.2","23.11.2023",51085,"FI",1,0.9883111,0.26340204,0.26032317,0.00080399995,936,10462,3,5,2,63,15
"ESS9e03_2",9,"3.2","23.11.2023",51095,"FI",1,1.0537034,0.26340204,0.27754763,0.00080399995,865,10204,5,5,2,86,6
"ESS9e03_2",9,"3.2","23.11.2023",51097,"FI",1,0.78597677,0.26340204,0.20702788,0.00080399995,743,11088,8,6,2,55,19
"ESS9e03_2",9,"3.2","23.11.2023",51137,"FI",1,1.2234575,0.26340204,0.32226118,0.00080399995,761,11150,7,6,1,65,9
"ESS9e03_2",9,"3.2","23.11.2023",51167,"FI",1,0.9046331,0.26340204,0.2382822,0.00080399995,916,10400,7,3,2,57,16
"ESS9e03_2",9,"3.2","23.11.2023",51243,"FI",1,1.0303768,0.26340204,0.27140334,0.00080399995,732,11064,3,3,5,17,10
"ESS9e03_2",9,"3.2","23.11.2023",51303,"FI",1,1.1735265,0.26340204,0.3091093,0.00080399995,460,10063,7,8,3,54,12
"ESS9e03_2",9,"3.2","23.11.2023",51306,"FI",1,0.84721226,0.26340204,0.22315744,0.00080399995,1273,10091,7,5,1,81,16
"ESS9e03_2",9,"3.2","23.11.2023",51370,"FI",1,1.0470519,0.26340204,0.2757956,0.00080399995,1095,10994,6,8,3,42,14
"ESS9e03_2",9,"3.2","23.11.2023",51486,"FI",1,0.9536629,0.26340204,0.25119674,0.00080399995,649,9987,7,7,1,28,21
"ESS9e03_2",9,"3.2","23.11.2023",51577,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1196,11344,8,6,2,75,9
"ESS9e03_2",9,"3.2","23.11.2023",51611,"FI",1,1.2252069,0.26340204,0.322722,0.00080399995,1016,10736,5,2,4,25,13
"ESS9e03_2",9,"3.2","23.11.2023",51616,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,903,10356,8,3,3,38,18
"ESS9e03_2",9,"3.2","23.11.2023",51644,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,789,11255,7,5,2,23,17
"ESS9e03_2",9,"3.2","23.11.2023",51660,"FI",1,0.8690739,0.26340204,0.22891586,0.00080399995,1151,11196,5,3,4,45,19
"ESS9e03_2",9,"3.2","23.11.2023",51703,"FI",1,0.8501786,0.26340204,0.22393878,0.00080399995,1280,10077,7,5,2,45,14
"ESS9e03_2",9,"3.2","23.11.2023",51705,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,1036,10796,8,7,2,64,21
"ESS9e03_2",9,"3.2","23.11.2023",51744,"FI",1,0.6741054,0.26340204,0.17756075,0.00080399995,1158,11261,8,3,2,58,16
"ESS9e03_2",9,"3.2","23.11.2023",51747,"FI",1,1.2252069,0.26340204,0.322722,0.00080399995,1011,10716,2,3,4,32,15
"ESS9e03_2",9,"3.2","23.11.2023",51768,"FI",1,1.1858898,0.26340204,0.3123658,0.00080399995,758,11133,8,8,3,30,13
"ESS9e03_2",9,"3.2","23.11.2023",51792,"FI",1,1.0470519,0.26340204,0.2757956,0.00080399995,917,10396,6,5,3,39,13
"ESS9e03_2",9,"3.2","23.11.2023",51818,"FI",1,1.329134,0.26340204,0.3500966,0.00080399995,453,11517,5,77,2,24,11
"ESS9e03_2",9,"3.2","23.11.2023",51845,"FI",1,0.84721226,0.26340204,0.22315744,0.00080399995,531,11441,8,7,2,77,17
"ESS9e03_2",9,"3.2","23.11.2023",51920,"FI",1,1.1355083,0.26340204,0.2990952,0.00080399995,713,11017,8,7,1,31,16
"ESS9e03_2",9,"3.2","23.11.2023",51951,"FI",1,1.178332,0.26340204,0.31037506,0.00080399995,1000,10686,6,6,3,30,12
"ESS9e03_2",9,"3.2","23.11.2023",51979,"FI",1,1.0211402,0.26340204,0.26897043,0.00080399995,1012,10723,7,3,5,38,11
"ESS9e03_2",9,"3.2","23.11.2023",51997,"FI",1,0.93174857,0.26340204,0.24542448,0.00080399995,1239,9850,7,8,1,90,13
"ESS9e03_2",9,"3.2","23.11.2023",52023,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,851,10118,9,8,2,73,14
"ESS9e03_2",9,"3.2","23.11.2023",52031,"FI",1,1.6433569,0.26340204,0.43286356,0.00080399995,1208,11376,5,88,1,19,12
"ESS9e03_2",9,"3.2","23.11.2023",52035,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,752,11132,8,8,2,29,18
"ESS9e03_2",9,"3.2","23.11.2023",52113,"FI",1,0.7009218,0.26340204,0.18462422,0.00080399995,951,10497,5,5,2,55,16
"ESS9e03_2",9,"3.2","23.11.2023",52132,"FI",1,1.3044087,0.26340204,0.3435839,0.00080399995,684,10920,8,8,1,82,8
"ESS9e03_2",9,"3.2","23.11.2023",52145,"FI",1,0.84721226,0.26340204,0.22315744,0.00080399995,630,10746,7,5,1,68,11
"ESS9e03_2",9,"3.2","23.11.2023",52261,"FI",1,1.0537034,0.26340204,0.27754763,0.00080399995,988,10642,5,5,2,69,7
"ESS9e03_2",9,"3.2","23.11.2023",52348,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,765,11161,4,3,2,58,13
"ESS9e03_2",9,"3.2","23.11.2023",52387,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,1039,10801,7,3,2,58,11
"ESS9e03_2",9,"3.2","23.11.2023",52403,"FI",1,0.78872806,0.26340204,0.20775259,0.00080399995,623,10733,7,0,7,37,16
"ESS9e03_2",9,"3.2","23.11.2023",52547,"FI",1,0.7585522,0.26340204,0.1998042,0.00080399995,1221,9827,6,8,4,37,15
"ESS9e03_2",9,"3.2","23.11.2023",52609,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,754,11138,7,3,1,70,12
"ESS9e03_2",9,"3.2","23.11.2023",52611,"FI",1,1.1491714,0.26340204,0.30269408,0.00080399995,1069,10900,9,4,3,31,12
"ESS9e03_2",9,"3.2","23.11.2023",52641,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,497,10312,8,7,2,70,9
"ESS9e03_2",9,"3.2","23.11.2023",52682,"FI",1,1.0565231,0.26340204,0.27829033,0.00080399995,645,10793,6,8,5,15,8
"ESS9e03_2",9,"3.2","23.11.2023",52724,"FI",1,1.1065255,0.26340204,0.29146108,0.00080399995,741,11099,3,4,4,43,17
"ESS9e03_2",9,"3.2","23.11.2023",52739,"FI",1,1.3206639,0.26340204,0.34786558,0.00080399995,902,10346,6,5,1,26,12
"ESS9e03_2",9,"3.2","23.11.2023",52743,"FI",1,1.037855,0.26340204,0.27337313,0.00080399995,489,10262,4,4,4,38,15
"ESS9e03_2",9,"3.2","23.11.2023",52767,"FI",1,0.8298266,0.26340204,0.21857803,0.00080399995,939,10469,9,8,2,28,16
"ESS9e03_2",9,"3.2","23.11.2023",52837,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,1204,10019,7,8,2,81,23
"ESS9e03_2",9,"3.2","23.11.2023",52971,"FI",1,1.0985526,0.26340204,0.289361,0.00080399995,562,10536,8,6,4,18,12
"ESS9e03_2",9,"3.2","23.11.2023",52997,"FI",1,0.75553095,0.26340204,0.1990084,0.00080399995,893,9922,8,5,2,70,16
"ESS9e03_2",9,"3.2","23.11.2023",53058,"FI",1,1.0211402,0.26340204,0.26897043,0.00080399995,1064,10868,6,5,2,48,12
"ESS9e03_2",9,"3.2","23.11.2023",53074,"FI",1,0.78872806,0.26340204,0.20775259,0.00080399995,810,11499,7,8,1,37,17
"ESS9e03_2",9,"3.2","23.11.2023",53079,"FI",1,1.5653094,0.26340204,0.4123057,0.00080399995,633,11462,7,6,2,76,16
"ESS9e03_2",9,"3.2","23.11.2023",53082,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,719,11029,8,8,2,30,19
"ESS9e03_2",9,"3.2","23.11.2023",53176,"FI",1,1.2234575,0.26340204,0.32226118,0.00080399995,710,11010,4,1,1,58,9
"ESS9e03_2",9,"3.2","23.11.2023",53271,"FI",1,1.1858898,0.26340204,0.3123658,0.00080399995,787,11225,7,5,2,23,14
"ESS9e03_2",9,"3.2","23.11.2023",53325,"FI",1,0.65742296,0.26340204,0.17316656,0.00080399995,1007,10704,9,8,1,64,22
"ESS9e03_2",9,"3.2","23.11.2023",53408,"FI",1,0.7009218,0.26340204,0.18462422,0.00080399995,1045,10826,9,7,2,61,15
"ESS9e03_2",9,"3.2","23.11.2023",53412,"FI",1,0.78597677,0.26340204,0.20702788,0.00080399995,481,10252,5,6,1,72,18
"ESS9e03_2",9,"3.2","23.11.2023",53414,"FI",1,0.84721226,0.26340204,0.22315744,0.00080399995,739,11491,7,5,2,62,16
"ESS9e03_2",9,"3.2","23.11.2023",53483,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,524,10391,10,3,2,63,12
"ESS9e03_2",9,"3.2","23.11.2023",53496,"FI",1,0.8822459,0.26340204,0.23238537,0.00080399995,1129,11111,8,7,1,58,15
"ESS9e03_2",9,"3.2","23.11.2023",53526,"FI",1,0.86440223,0.26340204,0.22768532,0.00080399995,607,10680,10,5,3,67,16
"ESS9e03_2",9,"3.2","23.11.2023",53559,"FI",1,1.1491714,0.26340204,0.30269408,0.00080399995,1057,10872,7,6,5,20,13
"ESS9e03_2",9,"3.2","23.11.2023",53567,"FI",1,0.7009218,0.26340204,0.18462422,0.00080399995,1176,11291,8,8,2,58,12
"ESS9e03_2",9,"3.2","23.11.2023",53589,"FI",1,0.8690739,0.26340204,0.22891586,0.00080399995,1023,11458,8,3,2,41,19
"ESS9e03_2",9,"3.2","23.11.2023",53689,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1006,10694,8,5,2,86,6
"ESS9e03_2",9,"3.2","23.11.2023",53698,"FI",1,0.73719925,0.26340204,0.19417979,0.00080399995,574,10558,8,8,1,63,17
"ESS9e03_2",9,"3.2","23.11.2023",53731,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,718,11039,7,2,2,67,10
"ESS9e03_2",9,"3.2","23.11.2023",53763,"FI",1,1.178332,0.26340204,0.31037506,0.00080399995,1088,10959,8,9,3,26,14
"ESS9e03_2",9,"3.2","23.11.2023",53774,"FI",1,1.1491714,0.26340204,0.30269408,0.00080399995,969,10548,7,8,2,27,14
"ESS9e03_2",9,"3.2","23.11.2023",53795,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,720,11031,7,6,1,34,17
"ESS9e03_2",9,"3.2","23.11.2023",53797,"FI",1,0.93174857,0.26340204,0.24542448,0.00080399995,709,11000,9,9,2,74,18
"ESS9e03_2",9,"3.2","23.11.2023",53805,"FI",1,1.1491714,0.26340204,0.30269408,0.00080399995,1099,11005,6,3,1,26,12
"ESS9e03_2",9,"3.2","23.11.2023",53835,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,438,10056,7,7,4,44,15
"ESS9e03_2",9,"3.2","23.11.2023",53848,"FI",1,1.9576211,0.26340204,0.5156414,0.00080399995,471,10067,8,4,1,45,10
"ESS9e03_2",9,"3.2","23.11.2023",53968,"FI",1,1.2234575,0.26340204,0.32226118,0.00080399995,487,10280,5,6,1,76,10
"ESS9e03_2",9,"3.2","23.11.2023",54021,"FI",1,0.9046331,0.26340204,0.2382822,0.00080399995,933,10449,5,2,2,55,11
"ESS9e03_2",9,"3.2","23.11.2023",54027,"FI",1,0.9367843,0.26340204,0.2467509,0.00080399995,1037,9924,8,6,4,52,16
"ESS9e03_2",9,"3.2","23.11.2023",54061,"FI",1,1.0133898,0.26340204,0.26692894,0.00080399995,1202,11510,4,5,2,82,16
"ESS9e03_2",9,"3.2","23.11.2023",54136,"FI",1,1.0565231,0.26340204,0.27829033,0.00080399995,719,11037,8,5,3,18,11
"ESS9e03_2",9,"3.2","23.11.2023",54137,"FI",1,1.4060367,0.26340204,0.37035295,0.00080399995,1295,10033,7,3,2,86,9
"ESS9e03_2",9,"3.2","23.11.2023",54163,"FI",1,1.0887046,0.26340204,0.286767,0.00080399995,999,10658,7,5,3,50,11
"ESS9e03_2",9,"3.2","23.11.2023",54194,"FI",1,1.1841416,0.26340204,0.31190532,0.00080399995,1241,11422,7,6,5,19,12
"ESS9e03_2",9,"3.2","23.11.2023",54202,"FI",1,0.65742296,0.26340204,0.17316656,0.00080399995,1055,10859,5,9,2,62,19
"ESS9e03_2",9,"3.2","23.11.2023",54367,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,772,11185,7,5,2,63,12
"ESS9e03_2",9,"3.2","23.11.2023",54598,"FI",1,1.6433569,0.26340204,0.43286356,0.00080399995,881,10283,8,5,5,18,11
"ESS9e03_2",9,"3.2","23.11.2023",54616,"FI",1,0.8358242,0.26340204,0.2201578,0.00080399995,1086,10980,9,0,2,42,32
"ESS9e03_2",9,"3.2","23.11.2023",54626,"FI",1,0.86440223,0.26340204,0.22768532,0.00080399995,800,11292,2,6,2,79,8
"ESS9e03_2",9,"3.2","23.11.2023",54638,"FI",1,0.8358242,0.26340204,0.2201578,0.00080399995,1167,11202,7,3,2,40,19
"ESS9e03_2",9,"3.2","23.11.2023",54789,"FI",1,1.1841416,0.26340204,0.31190532,0.00080399995,1238,9896,6,5,5,17,10
"ESS9e03_2",9,"3.2","23.11.2023",54827,"FI",1,0.7585522,0.26340204,0.1998042,0.00080399995,753,11128,6,3,2,38,17
"ESS9e03_2",9,"3.2","23.11.2023",54841,"FI",1,0.93174857,0.26340204,0.24542448,0.00080399995,659,10840,1,5,2,66,13
"ESS9e03_2",9,"3.2","23.11.2023",54927,"FI",1,0.81075764,0.26340204,0.21355522,0.00080399995,728,11060,7,6,1,81,10
"ESS9e03_2",9,"3.2","23.11.2023",54965,"FI",1,2.9300208,0.26340204,0.77177346,0.00080399995,447,10148,8,4,2,43,10
"ESS9e03_2",9,"3.2","23.11.2023",54999,"FI",1,0.7585522,0.26340204,0.1998042,0.00080399995,690,11475,6,7,4,50,14
"ESS9e03_2",9,"3.2","23.11.2023",55027,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,798,11270,8,8,1,62,15
"ESS9e03_2",9,"3.2","23.11.2023",55046,"FI",1,1.888598,0.26340204,0.49746057,0.00080399995,959,9852,8,8,4,15,9
"ESS9e03_2",9,"3.2","23.11.2023",55066,"FI",1,0.83133113,0.26340204,0.21897432,0.00080399995,524,10399,9,2,2,84,9
"ESS9e03_2",9,"3.2","23.11.2023",55191,"FI",1,0.78597677,0.26340204,0.20702788,0.00080399995,816,11528,5,6,1,61,15
"ESS9e03_2",9,"3.2","23.11.2023",55286,"FI",1,1.4060367,0.26340204,0.37035295,0.00080399995,1283,10114,6,5,1,69,13
"ESS9e03_2",9,"3.2","23.11.2023",55288,"FI",1,1.0641912,0.26340204,0.28031015,0.00080399995,752,11127,7,8,2,40,15
"ESS9e03_2",9,"3.2","23.11.2023",55309,"FI",1,1.0920649,0.26340204,0.2876521,0.00080399995,777,11253,6,8,1,31,17
"ESS9e03_2",9,"3.2","23.11.2023",55323,"FI",1,0.86440223,0.26340204,0.22768532,0.00080399995,631,11456,8,5,1,66,11
"ESS9e03_2",9,"3.2","23.11.2023",55432,"FI",1,0.93174857,0.26340204,0.24542448,0.00080399995,463,10182,5,2,2,59,16
